Rank,PreviousRank,Period,BookID,Title,Subtitle,ISBN,CmdtCode,ReleaseDate,Publisher,Author,Price,SalePrice,DiscountRate,Score,ReviewCount
359,466,2026061020260616,S000213922160,세컨드 브레인을 구축하는 제텔카스텐 & 옵시디언,당신을 일잘러로 만들어주는 획기적인 제3세대 메모 앱,1157833519,9791157833511,20240805,e비즈북스,생산적생산자,23000,20700,10.0,9.8,11
360,346,2026061020260616,S000213738423,나의 첫 노션(Notion) 마스터북,"하루 10분, 4주 만에 끝내는 노션 원포인트 레슨",1162543809,9791162543801,20240716,비즈니스북스,이유미,19500,17550,10.0,9.7,41
361,718,2026061020260616,S000213540335,그림으로 이해하는 서버 구조와 기술,"서버, 쉽고 재미있게 시작하자!",114071399X,9791140713998,20240618,길벗,요코타 카즈키 외,22000,19800,10.0,10.0,18
362,276,2026061020260616,S000213458257,Do it! 스케치업 with 엔스케이프,8가지 실무 프로젝트로 배우는 건축·인테리어 렌더링,1163036048,9791163036043,20240617,이지스퍼블리싱,최주영,23000,20700,10.0,10.0,11
363,348,2026061020260616,S000213057051,JVM 밑바닥까지 파헤치기,"자동 메모리 관리, 실행 서브시스템, 컴파일, 동시성",8966264417,9788966264414,20240430,인사이트,저우즈밍 외,43000,38700,10.0,10.0,14
364,350,2026061020260616,S000212853100,이것이 자바다,교육 현장에서 가장 많이 쓰이는 JAVA 프로그래밍 기본서,1169212298,9791169212298,20240401,한빛미디어,신용권 외,38000,34200,10.0,10.0,13
365,277,2026061020260616,S000212650856,컴퓨터 밑바닥의 비밀,컴퓨터 시스템의 본질을 알면 코드의 실마리가 보인다,1140708813,9791140708819,20240311,길벗,루 샤오펑 외,33000,29700,10.0,9.9,35
366,473,2026061020260616,S000212569890,만들면서 배우는 워드프레스,"웹사이트 제작부터 AI 활용, 구글 애드센스로 수익 창출까지",1169212077,9791169212076,20240305,한빛미디어,박현우,29000,26100,10.0,8.9,19
367,477,2026061020260616,S000211743796,홍마리오의 워드프레스 홈페이지 & 블로그 제작으로 수익창출,"블로그, 포트폴리오, 회사 홈페이지 제작 실습과 구글애드센스, SEO마케팅 실전 활용",1193059151,9791193059159,20240110,앤써북,황홍식,25500,22950,10.0,9.5,9
368,479,2026061020260616,S000211361197,Do it! 데이터 분석을 위한 판다스 입문,"날씨 관측, 테슬라 주식, 에볼라 바이러스, 빌보드 차트 등 16개 데이터셋과 115개 실습으로 파이썬 데이터 분석 기본기 완성!",1163035289,9791163035282,20231120,이지스퍼블리싱,다니엘 첸 외,25000,22500,10.0,9.2,23
369,358,2026061020260616,S000200678267,파이썬 코딩 도장,프로그래밍은 공부가 아닙니다 연습입니다,1140702424,9791140702428,20230130,길벗,남재윤,30000,27000,10.0,10.0,11
370,359,2026061020260616,S000200359090,제품의 탄생,"CEO, 경영진, 실무자가 꼭 읽어야 할 프로덕트 관리의 모든 것",1189909499,9791189909499,20221208,책만,오이카와 다쿠야 외,25000,22500,10.0,9.9,42
371,0,2026061020260616,S000200385344,PMP PM+P: PMP 합격을 위한 PMBOK 지침서 문제집,,8994750223,9788994750224,20221119,소동,유정근 외,26000,23400,10.0,9.5,12
372,495,2026061020260616,S000061695943,ROS2 혼자공부하는 로봇SW 직접 만들고 코딩하자,로봇을 공부하는 사람들의 필독서 ROS2,1191198049,9791191198041,20220906,잇플,민형기,27300,24570,10.0,10.0,17
373,497,2026061020260616,S000001717219,뚝딱뚝딱 배우는 컴퓨터 왕기초 버전2,윈도우10 /인터넷(엣지)/ 한글 NEO(2016) /엑셀 2016 & 파워포인트 2016,1138321028,9791138321020,20220425,시대인,IT 교재연구팀,14000,12600,10.0,10.0,9
374,786,2026061020260616,S000001766511,파이썬 머신러닝 완벽 가이드,다양한 캐글 예제와 함께 기초 알고리즘부터 최신 기법까지 배우는,1158393229,9791158393229,20220421,위키북스,권철민,40000,36000,10.0,9.8,24
375,501,2026061020260616,S000001891112,ROS 2로 시작하는 로봇 프로그래밍,,1186710721,9791186710722,20210805,루비페이퍼,표윤석 외,32000,28800,10.0,9.4,19
376,241,2026061020260616,S000001399870,데이터아키텍처 전문가 가이드,,8988474872,9788988474877,20210315,한국데이터산업진흥원,한국데이터산업진흥원,50000,50000,0.0,9.7,32
377,361,2026061020260616,S000001942512,실무에 바로 쓰는 일잘러의 보고서 작성법,"한눈에 읽히는 기획서, 제안서, 이메일 빠르게 쓰기",119066562X,9791190665629,20201117,제이펍,김마라,18000,16200,10.0,9.7,70
378,505,2026061020260616,S000001804915,확률론적 로보틱스,로봇공학의 기초부터 SLAM과 자율 주행까지,1161754075,9791161754079,20200630,에이콘출판,세바스찬 스런 외,50000,45000,10.0,8.3,14
379,285,2026061020260616,S000001032980,Clean Code(클린 코드),,8966260950,9788966260959,20131224,인사이트,로버트 C. 마틴 외,33000,29700,10.0,9.8,117
380,839,2026061020260616,S000000935453,미래를 바꾼 아홉 가지 알고리즘,컴퓨터 세상을 만든 기발한 아이디어들,8960774383,9788960774384,20130531,에이콘출판,존 맥코믹 외,18800,16920,10.0,9.7,50
381,514,2026061020260616,S000220211588,처음이지만 프로처럼 쓰는 n8n,"텔레그램 알림봇, 슬랙 자동화, Google Sheets 기반 리포트, AI 기반 뉴스 요약 및 이상 탐지 등 실무에서 바로 쓰는 AI 워크플로 실전 예제 수록",8960885150,9788960885158,20260622,디지털북스,곽지호(Dante),33000,29700,10.0,10.0,1
382,515,2026061020260616,S000220121037,2027 이기적 ITQ 한글 ver.2022,동영상 강의 무료 제공+실습 파일 제공,8931482388,9788931482386,20260619,영진닷컴,영진정보연구소,18000,16200,10.0,0.0,0
383,370,2026061020260616,S000220110928,2027 이기적 ITQ 한글 ver.2022,동영상 강의 무료 제공+실습 파일 제공,893148237X,9788931482379,20260619,영진닷컴,영진정보연구소,17000,15300,10.0,0.0,0
384,516,2026061020260616,S000220225644,누구나 이해하는 클라우드 인프라 지식 사전,"개발자가 알아야 할 신뢰성, 성능, 보안, 운영의 핵심 원리",1175790672,9791175790674,20260618,한빛미디어,바바 도시아키 외,33000,29700,10.0,0.0,0
385,372,2026061020260616,S000220225507,AI와 책의 미래,,1143028562,9791143028563,20260617,커뮤니케이션북스,김헌준,12000,12000,0.0,0.0,0
386,371,2026061020260616,S000220225269,AI와 신뢰의 조건,,1143028473,9791143028471,20260617,커뮤니케이션북스,최종환 외,12000,12000,0.0,0.0,0
387,374,2026061020260616,S000220215655,AI 시대의 읽걷쓰 교육혁명,,1143028651,9791143028655,20260615,커뮤니케이션북스,도성훈 외,12000,12000,0.0,0.0,0
388,524,2026061020260616,S000220102050,처음 시작하는 바이브 코딩,"ChatGPT, 클로드, Dify, Bolt로 누구나 만들 수 있는 앱 제작 입문",8931483651,9788931483659,20260610,영진닷컴,KEITO 외,20000,18000,10.0,10.0,2
389,525,2026061020260616,S000220111035,Padlet(패들렛)으로 무엇이든 만들 수 있다(교사를 위한 패들렛 수업 활용),"템플릿, AI 레시피, 샌드박스, 아케이드",1193205921,9791193205921,20260610,광문각출판미디어,봉우리 외,17000,15300,10.0,10.0,2
390,858,2026061020260616,S000220176767,GeoAI와 국토 관리,,114302835X,9791143028358,20260609,커뮤니케이션북스,이정주 외,12000,12000,0.0,0.0,0
391,377,2026061020260616,S000220096424,한 권으로 끝내는 AI 자동화,하루 3시간 줄이는 실무 중심 자동화 전략,1124020705,9791124020708,20260530,두온교육,최재용 외,22000,19800,10.0,10.0,1
392,862,2026061020260616,S000219974557,이기적 GTQ-AI(그래픽기술자격 AI) 기본서,한국생산성본부(KPC) 공식인증교재+ 이미지 및 완성 파일 제공+동영상 강의 무료,8931481845,9788931481846,20260529,영진닷컴,장수민,29000,26100,10.0,10.0,1
393,246,2026061020260616,S000220003827,AI 시대 사수 없는 마케터의 질문 수업,"마케팅 본질은 지키고 AI는 무기로 만드는 가장 쉬운 마케팅 공부, 마케팅 기본기 + AI 질문력",1194084400,9791194084402,20260525,리코멘드,이효정,22000,19800,10.0,10.0,5
394,291,2026061020260616,S000219975429,하나면 다 된다 제미나이,"구글의 일 잘하는 AI 비서 Gems, Veo, Flow, 나노 바나나 2, 노트북LM까지!",8931507992,9788931507997,20260520,성안당,앤미디어,23000,20700,10.0,10.0,18
395,381,2026061020260616,S000219391357,2026 시대에듀 유선배 컴퓨터그래픽기능사 필기 합격노트,저자직강 무료강의 제공,1143410653,9791143410658,20260520,시대고시기획,김가은,19000,17100,10.0,10.0,10
396,533,2026061020260616,S000219999598,왜 AI가 써준 내 문서만 뻔해 보일까?,"AI 시대, 생각이 살아있는 문서 작성법",1166476650,9791166476655,20260520,한올출판사,노준환,18000,16200,10.0,10.0,1
397,292,2026061020260616,S000219882132,코틀린 코루틴 리액티브 프로그래밍: Flow와 Channel,,1161759522,9791161759524,20260519,에이콘출판,조세영,36000,32400,10.0,10.0,3
398,384,2026061020260616,S000219981746,2026 에듀윌 AI-POT AI 프롬프트활용능력 2급 한권끝장,핵심이론+개념확인문제+실전모의고사 7회분,1136042245,9791136042248,20260514,에듀윌,이성태 외,28000,25200,10.0,10.0,4
399,538,2026061020260616,S000219802078,그림으로 배우는 리눅스,,8931483198,9788931483192,20260507,영진닷컴,카와노 고토부키 외,20000,18000,10.0,0.0,0
400,541,2026061020260616,S000219731187,요즘 바이브 코딩 커서 X 클로드 코드 실전 외주 돈 벌기,"인공지능 코딩, 부업, 수익화, 파이프 라인, 파이썬, 매크로, 엑셀 자동화, 깃허브, 웹 크롤링, API 연동, 커서 룰, CLAUDE.md, 크몽 생존 전략, 견적 산정, 고객 응대 기술",1124516018,9791124516010,20260501,골든래빗(주),불혹코딩,26000,23400,10.0,10.0,10
401,294,2026061020260616,S000219810721,이게 되네? 나노바나나 2 AI 비포&애프터 미친 활용법 82제,"포토샵 없이 제미나이로 5초 컷! 프리픽, 씨드림, 미드저니까지 나만의 AI 사진관 한 권으로 끝내기",1124516077,9791124516072,20260501,골든래빗(주),쌩초,24000,21600,10.0,7.9,6
402,545,2026061020260616,S000219786683,백엔드 개발자 온보딩 가이드,"취업 준비부터 첫 실무 설계까지, 신입 백엔드 개발자의 현실 적응 매뉴얼",1175790281,9791175790285,20260425,한빛미디어,이준형 외,35000,31500,10.0,10.0,2
403,388,2026061020260616,S000219786628,Human-AI Interaction(인간은 AI와 어떻게 소통할까?),,112444808X,9791124448083,20260425,청람,김혜경,18000,18000,0.0,0.0,0
404,389,2026061020260616,S000219786511,하나면 다-된다 챗GPT,일 잘하는 AI 비서가 퀄리티는 높이고 비용은 0으로! GPT-IMAGE-2 덕테이프,893150652X,9788931506525,20260422,성안당,앤미디어 외,23000,20700,10.0,10.0,7
405,549,2026061020260616,S000219598439,예제가 가득한 제미나이 길라잡이,,1199426156,9791199426153,20260420,정보문화사,이승우,16800,15120,10.0,10.0,21
406,551,2026061020260616,S000219570749,젠스파크 Genspark AI 콘텐츠 공장,,896088507X,9788960885073,20260415,디지털북스,조영빈,20000,18000,10.0,0.0,0
407,391,2026061020260616,S000219434636,2026 이기적 사무자동화산업기사 실기 기본서 세트,2026년 출제기준 변경 반영 + 동영상 강의 무료 제공,8931478968,9788931478969,20260327,영진닷컴,신면철,28000,25200,10.0,10.0,4
408,393,2026061020260616,S000219451512,GPT-5와 ChatGPT로 시작하는 멀티모달 AI 프로그래밍 실전 입문,"OpenAI API부터 멀티모달, AI 에이전트, 파인튜닝까지 한권으로 끝내기",1158396694,9791158396695,20260319,위키북스,후루카와 히데카즈 외,32000,28800,10.0,10.0,1
409,141,2026061020260616,S000219519076,요즘 교사를 위한 에듀테크 수업 활용 가이드 with 2022 개정 교육과정,"챗GPT·블루킷·젭퀴즈·노션·캔바·구글 시트까지, 요즘 교실에 꼭 필요한 에듀테크 활용법",1175790265,9791175790261,20260319,한빛미디어,박진환 외,24000,21600,10.0,10.0,1
410,307,2026061020260616,S000219446210,A2A × MCP 멀티에이전트 오케스트레이션 실전,,1140718088,9791140718085,20260316,길벗,서지영,33000,29700,10.0,9.0,9
411,395,2026061020260616,S000219334605,요즘 직장인을 위한 실무 보고서 작성 비법,"기획서, 소개서, 이메일, 품의서, 계약서, 공문서 작성까지 AI는 모르는, 우리 회사에서 인정받는 보고서 글쓰기 특강",1124373020,9791124373026,20260315,시프트,김태영,20000,18000,10.0,10.0,3
412,567,2026061020260616,S000219386206,가상 면접 사례로 배우는 생성형 AI 서비스 설계,,8966265219,9788966265213,20260312,인사이트,알리 아미니안 외,34000,30600,10.0,10.0,3
413,397,2026061020260616,S000219188467,처음이지만 프로처럼 쓰는 캔바(Canva),"기초부터 AI 활용, 브랜딩까지 디자인 수익화 완벽 가이드",8960885037,9788960885035,20260310,디지털북스,정다은(시재),30000,27000,10.0,8.8,2
414,398,2026061020260616,S000219341431,자율형 AI 에이전트 서비스 구축하기,FastAPI와 리액트로 뼈대를 세우고 랭체인(LangChain)으로 지능을 완성하는 풀스택 엔지니어링 실전 가이드,1193229448,9791193229446,20260310,로드북,정금호,27000,24300,10.0,10.0,2
415,569,2026061020260616,S000219182705,허깅페이스로 배우는 멀티모달 모델,"이미지 이해부터 생성, 파인튜닝까지",8960885045,9788960885042,20260310,디지털북스,이정인 외,22000,19800,10.0,10.0,7
416,401,2026061020260616,S000219336651,이펙티브 파이썬,"더 명확하고, 더 안전하고, 더 파이썬다운 코드를 작성하는 실전 가이드 125",1140717782,9791140717781,20260227,길벗,브렛 슬라킨 외,42000,37800,10.0,10.0,14
417,310,2026061020260616,S000219240976,누구나 아는 나만 모르는 챗GPT: 세상에서 가장 쉬운 챗GPT & AI 입문서,"ChatGPT, 챗GPT-이미지, 제미나이, 나노바나나 프로, 노트북LM, Sora 2, Suno, 감마, 냅킨 무료 동영상 강의 19개 제공",1175790192,9791175790193,20260227,한빛미디어,누나IT(이성원),19000,17100,10.0,9.6,10
418,403,2026061020260616,S000219139681,한 걸음 앞선 일잘러가 지금 꼭 알아야 할 바이브 코딩 with 커서,"웹 명함 제작부터 사내 스터디 관리 플랫폼까지 커서, n8n, MCP로 완성하는 나의 첫 바이브 코딩 올인원 실습서",1140717677,9791140717675,20260210,길벗,김태헌(퇴근후딴짓),30000,27000,10.0,10.0,19
419,958,2026061020260616,S000218641284,2026 시대에듀 유선배 SQL개발자(SQLD) 합격노트,,1143402928,9791143402929,20260210,시대고시기획,정미나,24000,21600,10.0,8.8,21
420,583,2026061020260616,S000218704318,2026 시대에듀 무료동영상 강의를 제공하는 전산회계운용사 3급 필기,이론전강 100% 무료제공,1143405021,9791143405029,20260210,시대고시기획,고민석,19000,17100,10.0,10.0,10
421,312,2026061020260616,S000219023454,요즘 바이브 코딩 안티그래비티 완벽 가이드,"구글 AI, 제미나이, 스티치, 프롬프트 엔지니어링, 인공지능 에이전트, RAG, 프론트엔드, PRD, TDD, 클린 아키텍처, 리팩터링, 챗봇, 블로그, 랜딩 페이지",1194383734,9791194383734,20260206,골든래빗(주),최지호(코드팩토리),28000,25200,10.0,10.0,23
422,314,2026061020260616,S000219189822,플레이어를 사로잡는 게임의 심리학,게임 UI에 설계된 심리적 요소부터 게임 커뮤니티의 집단 심리학까지,1193083338,9791193083338,20260204,루비페이퍼,규리네,22000,19800,10.0,10.0,1
423,315,2026061020260616,S000218980819,2026 시나공 정보처리기사 필기 총정리,,1140717367,9791140717361,20260202,길벗,길벗알앤디,29000,26100,10.0,9.4,5
424,407,2026061020260616,S000219059344,AI 프로젝트 100% 성공을 위한 체크리스트 17,"비즈니스 성장을 위한 AI 프로덕트의 기획부터 설계, 성능 평가까지 단계별 전략",1189909669,9791189909666,20260130,책만,유진호 외,28000,25200,10.0,9.2,3
